policy,trial_id,account_count,user_count,total_demand,served_demand,denied_demand,peak_total_demand,peak_served_demand,migrated_requests,migration_successes,weekly_drift,mean_seven_day_utilization,objective_score
seven_day_first,949,7,13,8558,8558,0,5469,5469,0,0,0.002424220632216879,0.7389062822122928,0.9736482061580076
weighted_score,949,7,13,8479,8479,0,5581,5581,0,0,0.02860404799849159,0.7319423617956131,0.9703338313797122
reset_aware_weekly_priority,949,7,13,8339,8339,0,5488,5488,0,0,0.048053063019937635,0.7190674201179247,0.9671014357097988
five_hour_first,950,5,18,10801,9740,1061,8404,7402,215,2,0.0,1.0,0.7528259625344179
seven_day_first,950,5,18,10429,9740,689,7977,7326,354,189,0.0,1.0,0.863436294159722
weighted_score,950,5,18,10575,9740,835,8249,7461,227,63,0.0,1.0,0.812476405706646
reset_aware_weekly_priority,950,5,18,10852,9740,1112,8491,7416,320,112,0.0,1.0,0.7991201263470008
five_hour_first,951,5,16,6024,6024,0,4319,4319,0,0,0.05982449059695011,0.6525444845544381,0.9592719993957488
seven_day_first,951,5,16,5887,5887,0,4084,4084,0,0,0.0035272833952085885,0.6286573328387558,0.9625130049443548
weighted_score,951,5,16,6082,6082,0,4291,4291,0,0,0.01905013175106481,0.6504532844136646,0.96314031526626
reset_aware_weekly_priority,951,5,16,5699,5699,0,3916,3916,0,0,0.0361549442519964,0.608740272502791,0.9572585328250796
five_hour_first,952,7,17,8304,8243,61,6333,6272,37,5,0.10222092622477316,0.8231978103057288,0.8348178370108732
seven_day_first,952,7,17,8354,8354,0,6310,6310,201,201,0.005316209236360196,0.8284285324665666,0.9823112323230206
weighted_score,952,7,17,8409,8354,55,6361,6306,136,107,0.040761096377187396,0.829488963674021,0.9401474549273621
reset_aware_weekly_priority,952,7,17,8304,8301,3,6213,6210,103,102,0.05285618694089608,0.822765025943755,0.9751609684166505
five_hour_first,953,7,11,2786,2786,0,1800,1800,0,0,0.03819107744539085,0.2752922565451095,0.9237101179099719
seven_day_first,953,7,11,2842,2842,0,1869,1869,0,0,0.0018744170292068411,0.2738867443225234,0.9272012327293316
weighted_score,953,7,11,2877,2877,0,1825,1825,0,0,0.02298046196159898,0.27843576170779877,0.92554552997462
reset_aware_weekly_priority,953,7,11,2801,2801,0,1850,1850,0,0,0.040245557737597006,0.27039316856753187,0.9230147610829935
five_hour_first,954,5,19,7688,7688,0,5695,5695,0,0,0.10152671621796287,0.8387478812194555,0.9737221165001493
seven_day_first,954,5,19,7704,7704,0,5653,5653,0,0,0.008792841598150565,0.8297842051809651,0.9820991363582814
weighted_score,954,5,19,7829,7829,0,5771,5771,0,0,0.026165755035186533,0.844443427212776,0.981827767217759
reset_aware_weekly_priority,954,5,19,7753,7753,0,5741,5741,0,0,0.031505638539441605,0.8347156767665963,0.9803210038227155
five_hour_first,955,6,18,10324,10300,24,7361,7361,0,0,0.0020646980401659914,0.9990766389658358,0.9980739178430513
seven_day_first,955,6,18,10445,10312,133,7605,7528,0,0,0.0,1.0,0.988555414873123
weighted_score,955,6,18,10322,10312,10,7421,7421,0,0,0.0,1.0,0.999321836853323
reset_aware_weekly_priority,955,6,18,10498,10312,186,7518,7373,0,0,0.0,1.0,0.9827758765385886
five_hour_first,956,4,14,11735,9235,2500,7939,5991,0,0,0.0,1.0,0.789530717094926
seven_day_first,956,4,14,11475,9235,2240,7756,6093,0,0,0.0,1.0,0.8097514581444291
weighted_score,956,4,14,11580,9235,2345,7785,5977,0,0,0.0,1.0,0.800186605036256
reset_aware_weekly_priority,956,4,14,11962,9235,2727,8123,5950,0,0,0.0,1.0,0.7735416615251921
five_hour_first,957,6,9,6556,6556,0,4210,4210,0,0,0.04186009737985331,0.5895006836193467,0.9547640586239494
seven_day_first,957,6,9,6749,6749,0,4367,4367,0,0,0.0016872347854731866,0.6016550233863599,0.9599967788600886
weighted_score,957,6,9,6656,6656,0,4307,4307,0,0,0.023659124920352128,0.5921562275721994,0.9568497102651847
reset_aware_weekly_priority,957,6,9,6800,6800,0,4282,4282,0,0,0.0451406822218466,0.6026473065285965,0.955750662430675
five_hour_first,958,3,18,6071,3917,2154,4232,2545,39,1,0.0,1.0,0.5058277206646367
seven_day_first,958,3,18,6027,3917,2110,4016,2494,98,69,0.0,1.0,0.6158023497514835
weighted_score,958,3,18,5991,3917,2074,4162,2594,104,37,0.0,1.0,0.5668497349595778
reset_aware_weekly_priority,958,3,18,6117,3917,2200,4332,2728,104,48,0.0,1.0,0.5749064281387577
five_hour_first,959,4,16,10252,7948,2304,7188,5402,0,0,0.0,1.0,0.7805669363535837
seven_day_first,959,4,16,10342,7948,2394,7307,5422,44,44,0.0,1.0,0.7734687575700689
weighted_score,959,4,16,10390,7948,2442,7242,5339,25,25,0.0,1.0,0.769783240954341
reset_aware_weekly_priority,959,4,16,10246,7948,2298,7085,5350,42,42,0.0,1.0,0.7817812579768465
five_hour_first,960,3,4,3684,3684,0,2915,2915,0,0,0.029011755699997633,0.6847872128439864,0.9655775457143988
seven_day_first,960,3,4,3679,3679,0,2850,2850,0,0,0.0009714228476349161,0.6843340780251747,0.968336265517754
weighted_score,960,3,4,3534,3534,0,2806,2806,0,0,0.014918533628272513,0.6592685355447705,0.9644350001916498
reset_aware_weekly_priority,960,3,4,3713,3713,0,2929,2929,0,0,0.025141954356117012,0.6940526005431433,0.9668910646187027
five_hour_first,961,4,19,12799,6017,6782,8614,3697,0,0,0.0,1.0,0.48637665880524206
seven_day_first,961,4,19,12815,6017,6798,8766,3706,31,31,0.0,1.0,0.4843619759919078
weighted_score,961,4,19,12932,6017,6915,8850,3718,5,5,0.0,1.0,0.48072419662345056
reset_aware_weekly_priority,961,4,19,12827,6017,6810,8624,3664,39,22,0.0,1.0,0.4191926467767606
five_hour_first,962,7,8,8045,8045,0,5611,5611,0,0,0.03623224805363865,0.575619714506711,0.9539387466453073
seven_day_first,962,7,8,7728,7728,0,5327,5327,0,0,0.0022885209994238536,0.5470457590495826,0.9544757238050159
weighted_score,962,7,8,7869,7869,0,5333,5333,0,0,0.017447494195127047,0.556211502745458,0.9538764008550331
reset_aware_weekly_priority,962,7,8,7941,7941,0,5450,5450,0,0,0.031829717027849425,0.559337663820697,0.9527507946792848
five_hour_first,963,4,14,12630,5364,7266,9549,3798,103,9,0.0,1.0,0.30983345339541307
seven_day_first,963,4,14,12493,5364,7129,9441,3777,670,548,0.0,1.0,0.42325476460482536
weighted_score,963,4,14,12889,5364,7525,9902,3918,336,166,0.0,1.0,0.3643447313688669
reset_aware_weekly_priority,963,4,14,12849,5364,7485,9746,3810,439,277,0.0,1.0,0.38460440374769217
five_hour_first,964,7,18,15095,11742,3353,11721,8870,680,5,0.0,1.0,0.6348047109224914
seven_day_first,964,7,18,14941,11742,3199,11675,8905,1078,441,0.0,1.0,0.7021726815631198
weighted_score,964,7,18,15271,11742,3529,11920,8836,927,229,0.0,1.0,0.660609680041624
reset_aware_weekly_priority,964,7,18,15376,11742,3634,11829,8777,940,260,0.0,1.0,0.6615472216292596
five_hour_first,965,4,11,9670,6623,3047,7583,5050,543,4,0.0,1.0,0.5470270377477926
seven_day_first,965,4,11,9856,6623,3233,7770,5247,802,257,0.0,1.0,0.5872732482204894
weighted_score,965,4,11,10104,6623,3481,8025,5293,745,140,0.0,1.0,0.5519169691223321
reset_aware_weekly_priority,965,4,11,9953,6623,3330,7822,5219,701,182,0.0,1.0,0.5715487866176162
five_hour_first,966,5,13,12140,6408,5732,9198,4791,54,0,0.0,1.0,0.39970781736449407
seven_day_first,966,5,13,12212,6408,5804,9203,4791,115,80,0.0,1.0,0.5018064457804237
weighted_score,966,5,13,11923,6408,5515,8967,4758,55,18,0.0,1.0,0.45795801040598005
reset_aware_weekly_priority,966,5,13,12428,6408,6020,9542,4819,92,51,0.0,1.0,0.47033671107050373
five_hour_first,967,8,13,9363,9363,0,6595,6595,0,0,0.056974687374907185,0.7055758553999725,0.9648601168025066
seven_day_first,967,8,13,9209,9209,0,6408,6408,0,0,0.0029380398749038646,0.6881441313870075,0.9685206091512104
weighted_score,967,8,13,9477,9477,0,6549,6549,0,0,0.019685577244250012,0.7080969234751139,0.9688411346230864
reset_aware_weekly_priority,967,8,13,9194,9194,0,6435,6435,0,0,0.035946408255397966,0.6855793715983823,0.9649632963342984
five_hour_first,968,8,9,3583,3583,0,2485,2485,0,0,0.039854096425986155,0.2901263909233963,0.925027229449741
seven_day_first,968,8,9,3708,3708,0,2517,2517,0,0,0.0014895404148799387,0.29813714986932605,0.9296647609454447
weighted_score,968,8,9,3785,3785,0,2573,2573,0,0,0.02172457900496867,0.3041346529745141,0.9282410073969545
reset_aware_weekly_priority,968,8,9,3841,3841,0,2615,2615,0,0,0.04189541114966252,0.3078669986462179,0.9265971587496555
five_hour_first,969,8,19,8783,8783,0,5782,5782,0,0,0.08626895313273945,0.8108453458830357,0.9724576392750296
seven_day_first,969,8,19,8720,8720,0,5847,5847,0,0,0.003210834453874555,0.791076198450843,0.9787865363996968
weighted_score,969,8,19,8726,8726,0,5749,5749,0,0,0.02462772129933845,0.7945811845893141,0.9769953463289976
reset_aware_weekly_priority,969,8,19,8635,8635,0,5711,5711,0,0,0.03157923050962158,0.785388519896575,0.9753809289386953
five_hour_first,970,7,14,6805,6805,0,5285,5285,0,0,0.07958656346584253,0.6236081164406692,0.9544021552974827
seven_day_first,970,7,14,6881,6881,0,5320,5320,0,0,0.004626615696725269,0.616663747633454,0.9612037131936728
weighted_score,970,7,14,6858,6858,0,5256,5256,0,0,0.026604714306259776,0.6153261114003467,0.9588721397094087
reset_aware_weekly_priority,970,7,14,6952,6952,0,5349,5349,0,0,0.04224303134707749,0.6207139468794608,0.9578470915532383
five_hour_first,971,3,19,7429,4348,3081,5686,3195,156,0,0.0,1.0,0.45016835776858544
seven_day_first,971,3,19,7178,4348,2830,5462,3142,189,56,0.0,1.0,0.5122740672626105
weighted_score,971,3,19,7295,4348,2947,5686,3220,182,21,0.0,1.0,0.476100764622918
reset_aware_weekly_priority,971,3,19,7349,4348,3001,5627,3188,177,30,0.0,1.0,0.4812138425864449
five_hour_first,972,7,18,9388,9285,103,7085,6982,48,4,0.05426098576232364,0.793014753925598,0.825060920817754
seven_day_first,972,7,18,9311,9311,0,6980,6980,81,81,0.0024464275147576455,0.7845276073542907,0.9782081179839534
weighted_score,972,7,18,9035,9035,0,6738,6738,25,25,0.030881084372648134,0.7677182225974846,0.9736837138224836
reset_aware_weekly_priority,972,7,18,9142,9121,21,6865,6844,52,42,0.05104029162286168,0.7778898304309817,0.941466088062685
five_hour_first,973,2,14,7667,3466,4201,5871,2429,80,0,0.0,1.0,0.3198792349944928
seven_day_first,973,2,14,7763,3466,4297,5951,2463,119,23,0.0,1.0,0.34499541592689453
weighted_score,973,2,14,7916,3466,4450,5970,2376,62,13,0.0,1.0,0.3374422787133273
reset_aware_weekly_priority,973,2,14,7966,3466,4500,6073,2433,152,31,0.0,1.0,0.3353179553987519
five_hour_first,974,2,3,863,863,0,634,634,0,0,0.014807080771223419,0.2708336809374745,0.9256026600166252
seven_day_first,974,2,3,859,859,0,574,574,0,0,0.0003185123483964436,0.27297021642154695,0.9272651704073152
weighted_score,974,2,3,886,886,0,628,628,0,0,0.028128341010571878,0.27501113402802824,0.9246882793017457
reset_aware_weekly_priority,974,2,3,871,871,0,635,635,0,0,0.048494948937486446,0.26545255492252384,0.9216957605985038
five_hour_first,975,5,9,4068,4068,0,3016,3016,0,0,0.044924710970020175,0.4520049898592046,0.9407080278889185
seven_day_first,975,5,9,4112,4112,0,2938,2938,0,0,0.0036384905565500576,0.4511005443390953,0.9447462053782545
weighted_score,975,5,9,4018,4018,0,2856,2856,0,0,0.020842665242918442,0.4397965288585689,0.9418953863615651
reset_aware_weekly_priority,975,5,9,4169,4169,0,3066,3066,0,0,0.03921091409726753,0.4536969951905861,0.9414486081093318
five_hour_first,976,3,17,6949,4716,2233,4871,3224,85,0,0.0,1.0,0.5405302627327427
seven_day_first,976,3,17,6920,4716,2204,4813,3117,107,2,0.0,1.0,0.5417610180358616
weighted_score,976,3,17,6923,4716,2207,4835,3231,87,6,0.0,1.0,0.5542532075632659
reset_aware_weekly_priority,976,3,17,6661,4716,1945,4632,3235,83,15,0.0,1.0,0.5973102992973518
five_hour_first,977,8,15,16167,13501,2666,12468,10196,250,9,0.0,1.0,0.6944107035487931
seven_day_first,977,8,15,16113,13501,2612,12386,10432,517,340,0.0,1.0,0.7957327520925033
weighted_score,977,8,15,15978,13501,2477,12239,10320,347,196,0.0,1.0,0.787009798659048
reset_aware_weekly_priority,977,8,15,15939,13501,2438,12177,10364,396,203,0.0,1.0,0.7826014207111768
five_hour_first,978,7,11,5436,5436,0,4073,4073,0,0,0.02914789395958888,0.49442604522393213,0.9465278151264344
seven_day_first,978,7,11,5262,5262,0,3918,3918,0,0,0.0008172379497380155,0.47844857299973553,0.9477631335049997
weighted_score,978,7,11,5308,5308,0,4046,4046,0,0,0.02895726104326285,0.48439447587962864,0.9455437214836366
reset_aware_weekly_priority,978,7,11,5349,5349,0,3958,3958,0,0,0.04856342584966004,0.49018281445310974,0.9441619388603449
five_hour_first,979,8,10,6646,6646,0,4578,4578,0,0,0.05642860504766035,0.4638425032010469,0.9407413898153387
seven_day_first,979,8,10,6493,6493,0,4360,4360,0,0,0.0022733111671264764,0.44625922809003793,0.9443985916922911
weighted_score,979,8,10,6734,6734,0,4668,4668,0,0,0.017901380379694746,0.46388777146804117,0.9445986391088347
reset_aware_weekly_priority,979,8,10,6593,6593,0,4570,4570,0,0,0.03551116710804924,0.4534864737228676,0.9417975306614819
five_hour_first,980,8,14,4437,4437,0,3033,3033,0,0,0.04759215480936731,0.3746010181850229,0.9327008863375655
seven_day_first,980,8,14,4676,4676,0,3207,3207,0,0,0.003510226558631514,0.3875762548966335,0.9384066028338002
weighted_score,980,8,14,4630,4630,0,3249,3249,0,0,0.02054407160472414,0.3824000224500255,0.9361855950845301
reset_aware_weekly_priority,980,8,14,4495,4495,0,3065,3065,0,0,0.03064378491596434,0.3693408318174037,0.933869704690144
five_hour_first,981,2,7,4959,3616,1343,3453,2529,0,0,0.0,1.0,0.7435271397483693
seven_day_first,981,2,7,4758,3616,1142,3390,2541,0,0,0.0,1.0,0.7693776108798596
weighted_score,981,2,7,4643,3616,1027,3207,2396,0,0,0.0,1.0,0.7819436852711745
reset_aware_weekly_priority,981,2,7,4430,3616,814,3066,2433,0,0,0.0,1.0,0.8197624937602982
five_hour_first,982,5,19,8959,7111,1848,6331,4958,27,0,0.0,1.0,0.651391541688475
seven_day_first,982,5,19,9017,7111,1906,6361,4981,90,57,0.0,1.0,0.7427982896879947
weighted_score,982,5,19,8957,7111,1846,6288,4916,69,39,0.0,1.0,0.7359672089386564
reset_aware_weekly_priority,982,5,19,9067,7111,1956,6356,4920,102,43,0.0,1.0,0.705744075851114
five_hour_first,983,8,13,12835,12755,80,9523,9514,38,1,0.06379686445799468,0.9398382273208663,0.8369521648931789
seven_day_first,983,8,13,12600,12568,32,9192,9192,137,120,0.003916109979025909,0.9231420320471548,0.9715316757429038
weighted_score,983,8,13,12087,12065,22,8976,8976,94,85,0.02091222639999957,0.8866893706302938,0.970941916159025
reset_aware_weekly_priority,983,8,13,12632,12508,124,9193,9171,159,103,0.042219579386908075,0.9173383548120504,0.927211969943533
five_hour_first,984,5,16,6078,6078,0,3917,3917,0,0,0.05768903933786586,0.6553425695245649,0.9597653530186699
seven_day_first,984,5,16,6124,6124,0,3961,3961,0,0,0.0021234673655524086,0.6487855875773085,0.9646662120211756
weighted_score,984,5,16,6202,6202,0,4065,4065,0,0,0.03619357059243547,0.6646644881981996,0.9628470917605765
reset_aware_weekly_priority,984,5,16,6170,6170,0,3893,3893,0,0,0.05596196547716875,0.6654993299221771,0.9609537364445008
five_hour_first,985,6,17,11409,10204,1205,8340,7320,0,0,0.0,1.0,0.8954916004088657
seven_day_first,985,6,17,11976,10204,1772,8742,7340,70,70,0.0,1.0,0.8563323856589867
weighted_score,985,6,17,11530,10204,1326,8457,7559,47,47,0.0,1.0,0.8929509079193647
reset_aware_weekly_priority,985,6,17,11467,10204,1263,8312,7391,51,51,0.0,1.0,0.895199582737861
five_hour_first,986,7,9,6927,6927,0,5234,5234,0,0,0.05206745031760719,0.5681497998106559,0.9516082349493048
seven_day_first,986,7,9,7138,7138,0,5454,5454,0,0,0.002177475772203723,0.5815723444856616,0.9579394868713458
weighted_score,986,7,9,6995,6995,0,5376,5376,0,0,0.027357741956642034,0.5717870087096556,0.9544429266753014
reset_aware_weekly_priority,986,7,9,6998,6998,0,5381,5381,0,0,0.05247202573873782,0.5723778326365163,0.9519905806897778
five_hour_first,987,3,6,2479,2479,0,1648,1648,0,0,0.030718390266491494,0.4308163932933838,0.9400098003026892
seven_day_first,987,3,6,2516,2516,0,1684,1684,0,0,0.0009026000697884238,0.436477753920097,0.9435575153850309
weighted_score,987,3,6,2389,2389,0,1570,1570,0,0,0.014688853960556759,0.41376102210360993,0.9399072168143053
reset_aware_weekly_priority,987,3,6,2536,2536,0,1661,1661,0,0,0.030162060837687396,0.43855420824857577,0.9408392147410889
five_hour_first,988,5,19,8902,8896,6,6252,6246,5,2,0.022289936727999348,0.9614510389391043,0.9032043829075735
seven_day_first,988,5,19,9178,9133,45,6427,6382,93,73,0.005792144640543893,0.9893115542097062,0.9609113282707715
weighted_score,988,5,19,9348,9235,113,6411,6365,39,39,0.0,1.0,0.9897445050417797
reset_aware_weekly_priority,988,5,19,8997,8997,0,6249,6249,39,39,0.018082071851852143,0.9772184359485803,0.9959136364096728
five_hour_first,989,7,11,9159,9081,78,6802,6724,42,5,0.024619254510254436,0.9845430970852014,0.8550213737411236
seven_day_first,989,7,11,9323,9171,152,7031,6879,331,261,0.0025795604360579877,0.994568527088615,0.9506595702575054
weighted_score,989,7,11,8928,8766,162,6760,6598,199,119,0.033750890877895345,0.9474156034381084,0.912372226554752
reset_aware_weekly_priority,989,7,11,9127,8940,187,6926,6739,254,159,0.030122131990951966,0.9663984309361948,0.916433277867736
five_hour_first,990,6,9,6121,6121,0,4584,4584,0,0,0.06765562332153474,0.57569433090709,0.9508038707585555
seven_day_first,990,6,9,6299,6299,0,4760,4760,0,0,0.003559625429981159,0.5822134213828728,0.9578653795952892
weighted_score,990,6,9,6237,6237,0,4592,4592,0,0,0.023374383587377482,0.5800126941019512,0.9556638310514574
reset_aware_weekly_priority,990,6,9,6339,6339,0,4678,4678,0,0,0.02965131952966802,0.5899173653125108,0.9560266045782844
five_hour_first,991,6,13,5097,5097,0,3516,3516,0,0,0.06374327698328022,0.5284085619861573,0.9464665285002877
seven_day_first,991,6,13,5137,5137,0,3609,3609,0,0,0.00374563976745031,0.5239464064027232,0.9520200766635273
weighted_score,991,6,13,5153,5153,0,3609,3609,0,0,0.032200675065552666,0.5257407201237071,0.9493540045058155
reset_aware_weekly_priority,991,6,13,5256,5256,0,3730,3730,0,0,0.055210798470890235,0.5350222044946449,0.9479811406023755
five_hour_first,992,6,7,3238,3238,0,2104,2104,0,0,0.02572177669842021,0.3305279814160956,0.9304806204717676
seven_day_first,992,6,7,3165,3165,0,2056,2056,0,0,0.001404642944717982,0.32308140933406687,0.932167676638935
weighted_score,992,6,7,3026,3026,0,2037,2037,0,0,0.02491178246994138,0.31085284227812654,0.9285941059808185
reset_aware_weekly_priority,992,6,7,2995,2995,0,2018,2018,0,0,0.043218231657696296,0.30908280337660904,0.9265864571718913
five_hour_first,993,8,11,5873,5873,0,4171,4171,0,0,0.05240901148224926,0.4308361002683668,0.9378427088786118
seven_day_first,993,8,11,5856,5856,0,4177,4177,0,0,0.003019813847295224,0.4285614618771808,0.9425541648029886
weighted_score,993,8,11,5749,5749,0,4178,4178,0,0,0.03132399162488675,0.4194500677497055,0.938812607612482
reset_aware_weekly_priority,993,8,11,5805,5805,0,4202,4202,0,0,0.04888372720231693,0.4221624808148471,0.9373278753612531
five_hour_first,994,3,5,5185,5185,0,3571,3571,0,0,0.05351381651406204,0.815956605646697,0.9762442789132635
seven_day_first,994,3,5,5184,5162,22,3686,3686,19,8,0.002163693172051209,0.8133983148430898,0.8913106778916002
weighted_score,994,3,5,5245,5245,0,3722,3722,0,0,0.04155806921473926,0.8263202763309249,0.9784762207116187
reset_aware_weekly_priority,994,3,5,5030,5030,0,3557,3557,0,0,0.05461769107313491,0.7928393803152493,0.9738221689242115
five_hour_first,995,3,16,12190,5072,7118,9108,3497,624,6,0.0,1.0,0.2886844792023217
seven_day_first,995,3,16,12109,5072,7037,9073,3443,926,378,0.0,1.0,0.3493038966434513
